date,M1M2,regime_label,window,in_warmup,fair_value,deviation,dev_zscore,signal,model_regime,confidence_score
2022-08-20,1.185,Stable-Elevated,train,FALSE,1.11760998400146,0.0673900159985434,0.697891882551824,FLAT,Stable-Elevated,0.6306
2022-08-21,1.185,Stable-Elevated,train,FALSE,1.11908164475179,0.0659183552482112,0.686430822521741,FLAT,Stable-Elevated,0.662
2022-08-22,0.447999999999993,Easing-Backwardation,train,FALSE,1.5912298018296,-1.1432298018296,-1.42350924316267,FLAT,Easing-Backwardation,0.6791
2022-08-23,0.48055555555554,Easing-Backwardation,train,FALSE,1.60942677791642,-1.12887122236088,-1.38153135668855,FLAT,Easing-Backwardation,0.8009
2022-08-24,0.504999999999996,Easing-Backwardation,train,FALSE,1.61051201010276,-1.10551201010276,-1.32663238460434,FLAT,Easing-Backwardation,0.7959
2022-08-25,0.355714285714271,Easing-Backwardation,train,FALSE,1.6002808941247,-1.24456660841043,-1.46199814864999,FLAT,Easing-Backwardation,0.7605
2022-08-26,0.659454545454565,Easing-Backwardation,train,FALSE,1.60819876773453,-0.948744222279965,-1.10129961434574,FLAT,Easing-Backwardation,0.8126
2022-08-27,0.760000000000005,Easing-Backwardation,train,FALSE,1.60902499923723,-0.849024999237228,-0.976309720352118,FLAT,Easing-Backwardation,0.8352
2022-08-28,0.760000000000005,Easing-Backwardation,train,FALSE,1.61155911229766,-0.851559112297657,-0.970107147646708,FLAT,Easing-Backwardation,0.8599
2022-08-29,0.829047619047628,Easing-Backwardation,train,FALSE,1.61417815991671,-0.785130540869082,-0.89397583244263,FLAT,Easing-Backwardation,0.8142
2022-08-30,0.487636363636369,Easing-Backwardation,train,FALSE,1.6179255522599,-1.13028918862353,-1.26526951055878,FLAT,Easing-Backwardation,0.8397
2022-08-31,0.476708074534159,Easing-Backwardation,train,FALSE,1.59254831291665,-1.1158402383825,-1.23050268429744,FLAT,Easing-Backwardation,0.8973
2022-09-01,0.424038461538444,Easing-Backwardation,train,FALSE,1.55716108909275,-1.13312262755431,-1.23193070909723,FLAT,Easing-Backwardation,0.8957
2022-09-02,0.412083333333356,Easing-Backwardation,train,FALSE,1.54750218610424,-1.13541885277088,-1.21762174646458,FLAT,Easing-Backwardation,0.8731
2022-09-03,0.217777777777769,Easing-Backwardation,train,FALSE,1.54210088042068,-1.32432310264291,-1.39525431770872,FLAT,Easing-Backwardation,0.8696
2022-09-04,0.217777777777769,Easing-Backwardation,train,FALSE,1.52751005149651,-1.30973227371874,-1.35994615467864,FLAT,Easing-Backwardation,0.8878
2022-09-05,0.276666666666685,Easing-Backwardation,train,FALSE,1.51421743423826,-1.23755076757157,-1.27164244346473,FLAT,Easing-Backwardation,0.8953
2022-09-06,0.366285714285709,Easing-Backwardation,train,FALSE,1.47896501451983,-1.11267930023412,-1.1347778873467,FLAT,Easing-Backwardation,0.8842
2022-09-07,0.348974358974346,Easing-Backwardation,train,FALSE,1.43562098107721,-1.08664662210287,-1.09993618066485,FLAT,Easing-Backwardation,0.8852
2022-09-08,0.438333333333333,Easing-Backwardation,train,FALSE,1.42411059038423,-0.985777257050896,-0.993156118334603,FLAT,Easing-Backwardation,0.8832
2022-09-09,0.420131578947377,Easing-Backwardation,train,FALSE,1.42528721737534,-1.00515563842797,-1.00825144105194,FLAT,Easing-Backwardation,0.8942
2022-09-10,0.370000000000005,Easing-Backwardation,train,FALSE,1.40645332709409,-1.03645332709408,-1.03346478652012,FLAT,Easing-Backwardation,0.892
2022-09-11,0.370000000000005,Easing-Backwardation,train,FALSE,1.39065967630043,-1.02065967630043,-1.01178622816344,FLAT,Easing-Backwardation,0.8962
2022-09-12,0.387555555555565,Easing-Backwardation,train,FALSE,1.38571840260641,-0.998162847050848,-0.984390745253833,FLAT,Easing-Backwardation,0.8949
2022-09-13,0.436666666666682,Easing-Backwardation,train,FALSE,1.36441005963783,-0.927743392971148,-0.912625082442122,FLAT,Easing-Backwardation,0.8957
2022-09-14,0.458333333333329,Easing-Backwardation,train,FALSE,1.35179928758374,-0.893465954250412,-0.875995421003362,FLAT,Easing-Backwardation,0.8964
2022-09-15,0.468611111111116,Easing-Backwardation,train,FALSE,1.32054483382774,-0.851933722716622,-0.832458362123755,FLAT,Easing-Backwardation,0.881
2022-09-16,0.35794117647059,Easing-Backwardation,train,FALSE,1.31468538890733,-0.956744212436736,-0.930792556237639,FLAT,Easing-Backwardation,0.8883
2022-09-17,0.325000000000003,Easing-Backwardation,train,FALSE,1.30576562403168,-0.980765624031676,-0.954239985379816,FLAT,Easing-Backwardation,0.8933
2022-09-18,0.325000000000003,Easing-Backwardation,train,FALSE,1.28409895736501,-0.959098957365009,-0.95235057648248,FLAT,Easing-Backwardation,0.8943
2022-09-19,0.344999999999999,Easing-Backwardation,train,FALSE,1.24538013650333,-0.900380136503335,-0.910214537909596,FLAT,Easing-Backwardation,0.8739
2022-09-20,0.538333333333341,Easing-Backwardation,train,FALSE,1.210596914854,-0.672263581520657,-0.693550319273062,FLAT,Easing-Backwardation,0.8681
2022-09-21,0.528333333333322,Easing-Backwardation,train,FALSE,1.17931351373972,-0.650980180406394,-0.687934746272901,FLAT,Easing-Backwardation,0.8882
2022-09-22,0.450924369747909,Easing-Backwardation,train,FALSE,1.14768756249428,-0.696763192746373,-0.749241572815577,FLAT,Easing-Backwardation,0.8798
2022-09-23,0.480793650793672,Easing-Backwardation,train,FALSE,1.08419383054941,-0.603400179755736,-0.658706472541362,FLAT,Easing-Backwardation,0.8517
2022-09-24,0.825000000000003,Easing-Backwardation,train,FALSE,1.05510589908052,-0.230105899080522,-0.255203197769165,FLAT,Easing-Backwardation,0.8445
2022-09-25,0.825000000000003,Easing-Backwardation,train,FALSE,1.03105261109867,-0.206052611098662,-0.232421610066247,FLAT,Easing-Backwardation,0.8555
2022-09-26,0.543846153846161,Easing-Backwardation,train,FALSE,0.99739959721954,-0.453553443373379,-0.524089419355727,FLAT,Easing-Backwardation,0.8299
2022-09-27,0.709999999999994,Easing-Backwardation,train,FALSE,0.983166890396777,-0.273166890396783,-0.323288204651942,FLAT,Easing-Backwardation,0.8869
2022-09-28,0.950476190476195,Easing-Backwardation,train,FALSE,0.972797074216317,-0.0223208837401215,-0.0268562586244465,FLAT,Easing-Backwardation,0.8434
2022-09-29,0.830833333333331,Easing-Backwardation,train,FALSE,0.94991307180509,-0.119079738471759,-0.145856456584185,FLAT,Easing-Backwardation,0.8903
2022-09-30,0.790576923076912,Easing-Backwardation,train,FALSE,0.923076807109448,-0.132499884032536,-0.165345155033869,FLAT,Easing-Backwardation,0.8844
2022-10-01,0.844999999999999,Easing-Backwardation,train,FALSE,0.898756960289601,-0.0537569602896019,-0.0680799935282649,FLAT,Easing-Backwardation,0.8935
2022-10-02,0.844999999999999,Easing-Backwardation,train,FALSE,0.877185531718172,-0.0321855317181732,-0.042574493914647,FLAT,Easing-Backwardation,0.8855
2022-10-03,0.937877984084878,Easing-Backwardation,train,FALSE,0.85407438086132,0.0838036032235585,0.114087506877284,FLAT,Easing-Backwardation,0.8993
2022-10-04,1.036,Easing-Backwardation,train,FALSE,0.844656169840753,0.191343830159247,0.266889797389155,FLAT,Easing-Backwardation,0.865
2022-10-05,0.911666666666662,Easing-Backwardation,train,FALSE,0.824996610753895,0.0866700559127671,0.127084178648295,FLAT,Easing-Backwardation,0.8852
2022-10-06,0.86166666666665,Easing-Backwardation,train,FALSE,0.800663902337247,0.0610027643294033,0.0953437338460001,FLAT,Easing-Backwardation,0.8288
2022-10-07,1.25763285024155,Easing-Backwardation,train,FALSE,0.783470827420229,0.474162022821321,0.783003176915937,FLAT,Easing-Backwardation,0.8712
2022-10-08,1.45999999999999,Easing-Backwardation,train,FALSE,0.755655475836762,0.704344524163228,1.18234435800411,FLAT,Easing-Backwardation,0.8624
2022-10-09,1.45999999999999,Easing-Backwardation,train,FALSE,0.736607856789142,0.723392143210848,1.20434295285212,FLAT,Easing-Backwardation,0.8655
2022-10-10,1.24171428571428,Easing-Backwardation,train,FALSE,0.714473170564155,0.527241115150125,0.879541737649037,FLAT,Easing-Backwardation,0.8508
2022-10-11,1.36166666666666,Easing-Backwardation,train,FALSE,0.687891543458533,0.673775123208127,1.11643573936183,FLAT,Easing-Backwardation,0.8612
2022-10-12,1.20994152046785,Easing-Backwardation,train,FALSE,0.664417858765783,0.545523661702067,0.907892799139776,FLAT,Easing-Backwardation,0.88
2022-10-13,1.21357142857141,Easing-Backwardation,train,FALSE,0.655181574995904,0.558389853575506,0.921848265414964,FLAT,Easing-Backwardation,0.8712
2022-10-14,1.01142857142858,Easing-Backwardation,train,FALSE,0.625129240157577,0.386299331271003,0.625507502082938,FLAT,Easing-Backwardation,0.8605
2022-10-15,1.07076923076923,Easing-Backwardation,train,FALSE,0.629818582561206,0.440950648208024,0.699564339582527,FLAT,Easing-Backwardation,0.8916
2022-10-16,1.07076923076923,Easing-Backwardation,train,FALSE,0.634727617970241,0.436041612798989,0.680656906752569,FLAT,Easing-Backwardation,0.8769
2022-10-17,0.930000000000007,Easing-Backwardation,train,FALSE,0.635504909916032,0.294495090083975,0.454919183460917,FLAT,Easing-Backwardation,0.8952
2022-10-18,0.793333333333337,Easing-Backwardation,train,FALSE,0.631123279421036,0.162210053912301,0.249194628600869,FLAT,Easing-Backwardation,0.811
2022-10-19,1.14333333333335,Easing-Backwardation,train,FALSE,0.642683727306248,0.500649606027102,0.75898575224859,FLAT,Easing-Backwardation,0.8516
2022-10-20,1.33199999999999,Easing-Backwardation,train,FALSE,0.653096837846198,0.678903162153792,1.01239218350429,FLAT,Easing-Backwardation,0.8017
2022-10-21,1.12651515151515,Easing-Backwardation,train,FALSE,0.668776033165364,0.457739118349786,0.678504571995529,FLAT,Easing-Backwardation,0.8205
2022-10-22,1.155,Easing-Backwardation,train,FALSE,0.679668689891354,0.475331310108646,0.701047304135302,FLAT,Easing-Backwardation,0.8377
2022-10-23,1.155,Easing-Backwardation,train,FALSE,0.691229536452201,0.463770463547799,0.684266098880415,FLAT,Easing-Backwardation,0.8058
2022-10-24,0.992500000000007,Easing-Backwardation,train,FALSE,0.703492338538838,0.28900766146117,0.42718019631647,FLAT,Easing-Backwardation,0.7858
2022-10-25,1.03046153846152,Easing-Backwardation,train,FALSE,0.713129751810137,0.317331786651384,0.469936310377385,FLAT,Easing-Backwardation,0.7826
2022-10-26,1.21249999999999,Easing-Backwardation,train,FALSE,0.727982790154296,0.484517209845694,0.716151678739257,FLAT,Easing-Backwardation,0.7725
2022-10-27,1.24466666666666,Easing-Backwardation,train,FALSE,0.745703736249023,0.498962930417637,0.739995958481037,FLAT,Easing-Backwardation,0.7831
2022-10-28,1.29295454545455,Easing-Backwardation,train,FALSE,0.762274309293644,0.530680236160906,0.783609958298738,FLAT,Easing-Backwardation,0.7572
2022-10-29,1.25,Easing-Backwardation,train,FALSE,0.7723298648492,0.477670135150801,0.702568651940918,FLAT,Easing-Backwardation,0.756
2022-10-30,1.25,Easing-Backwardation,train,FALSE,0.780107642626977,0.469892357373023,0.689276307197097,FLAT,Easing-Backwardation,0.7246
2022-10-31,1.0825,Easing-Backwardation,train,FALSE,0.78087118244627,0.30162881755373,0.442648377823488,FLAT,Easing-Backwardation,0.6965
2022-11-01,1.1855625,Easing-Backwardation,train,FALSE,0.794421036921466,0.391141463078534,0.578932417097558,FLAT,Easing-Backwardation,0.7003
2022-11-02,1.12075757575758,Easing-Backwardation,train,FALSE,0.810472010204368,0.310285565553212,0.464357338010475,FLAT,Easing-Backwardation,0.7061
2022-11-03,1.00050000000002,Easing-Backwardation,train,FALSE,0.816612103527745,0.183887896472275,0.279353201791879,FLAT,Easing-Backwardation,0.6546
2022-11-04,1.18760683760684,Easing-Backwardation,train,FALSE,0.84795659186,0.33965024574684,0.523383274749383,FLAT,Easing-Backwardation,0.6615
2022-11-05,1.18444444444444,Easing-Backwardation,train,FALSE,0.86026648875323,0.32417795569121,0.512070258249339,FLAT,Easing-Backwardation,0.6625
2022-11-07,1.10284936479127,Easing-Backwardation,train,FALSE,0.877390136116462,0.225459228674808,0.366471840431778,FLAT,Easing-Backwardation,0.6425
2022-11-08,0.948173076923069,Easing-Backwardation,train,FALSE,0.875630683529596,0.072542393393473,0.121443722573831,FLAT,Easing-Backwardation,0.6356
2022-11-09,0.840151515151504,Easing-Backwardation,train,FALSE,0.86639839286959,-0.0262468777180858,-0.0451048996492163,FLAT,Easing-Backwardation,0.6174
2022-11-10,0.813929618768341,Easing-Backwardation,train,FALSE,0.880201479375413,-0.0662718606070722,-0.117016013574498,FLAT,Easing-Backwardation,0.6149
2022-11-11,0.814978354978351,Transition-Loosening,train,FALSE,,,,FLAT,,0.6035
2022-11-12,0.789999999999992,Transition-Loosening,train,FALSE,,,,FLAT,,0.584
2022-11-14,0.689124423963136,Transition-Loosening,train,FALSE,,,,FLAT,,0.573
2022-11-15,0.586249999999993,Transition-Loosening,train,FALSE,,,,FLAT,,0.5485
2022-11-16,0.59986111111111,Transition-Loosening,train,FALSE,,,,FLAT,,0.4875
2022-11-17,0.154166666666654,Transition-Tightening,train,FALSE,,,,FLAT,,0.5514
2022-11-18,-0.178222222222232,Transition-Tightening,train,FALSE,,,,FLAT,,0.3233
2022-11-19,-2.73349593495935,Transition-Tightening,train,FALSE,,,,FLAT,,0.335
2022-11-21,-0.153750000000002,Transition-Tightening,train,FALSE,,,,FLAT,,0.3583
2022-11-22,0.22475,Easing-Backwardation,train,FALSE,0.858268488335026,-0.633518488335026,-1.13452623691898,FLAT,Easing-Backwardation,0.4856
2022-11-23,-0.100000000000009,Deep-Contango,train,FALSE,-0.422676820397629,0.32267682039762,,FLAT,Deep-Contango,0.5933
2022-11-24,-0.128,Deep-Contango,train,FALSE,-0.408406967440726,0.280406967440726,9.38151681632261,FLAT,Deep-Contango,0.637
2022-11-25,-0.138333333333335,Deep-Contango,train,FALSE,-0.30813535758018,0.169802024246845,2.1509759034362,FLAT,Deep-Contango,0.648
2022-11-28,-0.109476190476201,Deep-Contango,train,FALSE,-0.254505190403384,0.145028999927183,1.69462809995299,FLAT,Deep-Contango,0.6872
2022-11-29,-0.0605514705882371,Deep-Contango,train,FALSE,-0.291220266454994,0.230668795866757,3.11219335312278,FLAT,Deep-Contango,0.6886
2022-11-30,-0.104848484848489,Deep-Contango,train,FALSE,-0.254595575227663,0.149747090379174,2.02645882848552,FLAT,Deep-Contango,0.6891
2022-12-01,0.0189230769230875,Easing-Backwardation,train,FALSE,0.842472497618986,-0.823549420695899,-1.48740982678034,FLAT,Easing-Backwardation,0.699
2022-12-02,-0.016590909090894,Deep-Contango,train,FALSE,0.0233900166167584,-0.0399809257076524,-0.338628951934127,FLAT,Deep-Contango,0.7099
2022-12-03,-0.225000000000009,Deep-Contango,train,FALSE,0.0264691592209692,-0.251469159220978,-1.34045491490095,FLAT,Deep-Contango,0.7052
2022-12-05,-0.146000000000015,Deep-Contango,train,FALSE,0.0700951224631654,-0.21609512246318,-1.03269463218598,FLAT,Deep-Contango,0.7525
2022-12-06,-0.203112128146444,Deep-Contango,train,FALSE,-0.00407844880657179,-0.199033679339872,-0.916583748460905,FLAT,Deep-Contango,0.7785
2022-12-07,-0.304772727272706,Deep-Contango,train,FALSE,0.0219325837118828,-0.326705310984589,-1.38089811944413,FLAT,Deep-Contango,0.7444
2022-12-08,-0.0647142857143024,Deep-Contango,train,FALSE,0.00521467519593191,-0.0699289609102343,-0.307778019676461,FLAT,Deep-Contango,0.7489
2022-12-09,-0.225000000000009,Deep-Contango,train,FALSE,0.0288103659719251,-0.253810365971934,-1.10319781173919,FLAT,Deep-Contango,0.7757
2022-12-10,-0.085000000000008,Deep-Contango,train,FALSE,-0.0241603557725843,-0.0608396442274237,-0.274604073776507,FLAT,Deep-Contango,0.809
2022-12-12,-0.100357142857135,Deep-Contango,train,FALSE,0.100644827607737,-0.201001970464872,-0.916971294340011,FLAT,Deep-Contango,0.8412
2022-12-13,-0.0238888888888908,Deep-Contango,train,FALSE,0.16199971120458,-0.185888600093471,-0.861686671180928,FLAT,Deep-Contango,0.8504
2022-12-14,-0.0440000000000111,Deep-Contango,train,FALSE,0.245509154300433,-0.289509154300444,-1.3277932867045,FLAT,Deep-Contango,0.8753
2022-12-15,-0.0368333333333339,Deep-Contango,train,FALSE,0.159041672727167,-0.195875006060501,-0.913487424038367,FLAT,Deep-Contango,0.8626
2022-12-16,-0.191333333333347,Deep-Contango,train,FALSE,0.0914357270077139,-0.282769060341061,-1.31624463209935,FLAT,Deep-Contango,0.8951
2022-12-17,-0.320000000000007,Deep-Contango,train,FALSE,-0.110158542487562,-0.209841457512445,-0.992050643880297,FLAT,Deep-Contango,0.8655
2022-12-19,-0.24166666666666,Deep-Contango,train,FALSE,0.0383448906359344,-0.280011557302594,-1.32706140566936,FLAT,Deep-Contango,0.893
2022-12-20,-0.142857142857139,Deep-Contango,train,FALSE,0.00264529212078662,-0.145502434977926,-0.705182982388007,FLAT,Deep-Contango,0.8857
2022-12-21,0.0556666666666672,Easing-Backwardation,train,FALSE,0.804540037884784,-0.748873371218117,-1.37086792232262,FLAT,Easing-Backwardation,0.8688
2022-12-22,0.065757575757587,Easing-Backwardation,train,FALSE,0.796043500916123,-0.730285925158536,-1.35537363889315,FLAT,Easing-Backwardation,0.8775
2022-12-23,-0.049791666666664,Deep-Contango,train,FALSE,0.0573311390111663,-0.10712280567783,-0.531275029354414,FLAT,Deep-Contango,0.8968
2022-12-24,-0.142499999999998,Deep-Contango,train,FALSE,-0.127010969153079,-0.0154890308469191,-0.0783257456503145,FLAT,Deep-Contango,0.8841
2022-12-26,-0.142499999999998,Deep-Contango,train,FALSE,-0.165517210554476,0.0230172105544778,0.118168710480555,FLAT,Deep-Contango,0.8918
2022-12-27,-0.0948823529411698,Deep-Contango,train,FALSE,0.00543047427199658,-0.100312827213166,-0.525508303523221,FLAT,Deep-Contango,0.8904
2022-12-28,-0.111416666666671,Deep-Contango,train,FALSE,0.0211887606151033,-0.132605427281774,-0.70744733374726,FLAT,Deep-Contango,0.8978
2022-12-29,-0.106783216783214,Deep-Contango,train,FALSE,-0.00873020347748771,-0.0980530133057263,-0.533012510583457,FLAT,Deep-Contango,0.8933
2022-12-30,-0.156724137931036,Deep-Contango,train,FALSE,-0.0367332906451476,-0.119990847285888,-0.663770388032672,FLAT,Deep-Contango,0.8742
2022-12-31,-0.0349999999999966,Deep-Contango,train,FALSE,-0.224988936933005,0.189988936933009,1.02931096915644,FLAT,Deep-Contango,0.8802
2023-01-02,-0.0349999999999966,Deep-Contango,train,FALSE,-0.216024209251536,0.181024209251539,0.966794513969541,FLAT,Deep-Contango,0.8739
2023-01-03,-0.193777777777768,Deep-Contango,train,FALSE,-0.147471356504669,-0.0463064212730986,-0.251344834459892,FLAT,Deep-Contango,0.8855
2023-01-04,-0.257500000000007,Deep-Contango,train,FALSE,-0.260834917328752,0.00333491732874541,0.0183496341664949,FLAT,Deep-Contango,0.8858
2023-01-05,-0.237192982456136,Deep-Contango,train,FALSE,-0.193998499100436,-0.0431944833556997,-0.241302093744806,FLAT,Deep-Contango,0.8929
2023-01-06,-0.26828571428571,Deep-Contango,train,FALSE,-0.21022176616432,-0.0580639481213901,-0.329241713756846,FLAT,Deep-Contango,0.8976
2023-01-07,-0.281999999999982,Deep-Contango,train,FALSE,-0.418252197416149,0.136252197416167,0.769836239426238,FLAT,Deep-Contango,0.8985
2023-01-09,-0.29153110047848,Deep-Contango,train,FALSE,-0.211819740468273,-0.0797113600102068,-0.456671224318286,FLAT,Deep-Contango,0.8917
2023-01-10,-0.246780487804884,Deep-Contango,train,FALSE,-0.250560513943723,0.0037800261388389,0.0219166010402217,FLAT,Deep-Contango,0.8917
2023-01-11,-0.260984848484839,Deep-Contango,train,FALSE,-0.253733047840865,-0.00725180064397402,-0.0425633930641394,FLAT,Deep-Contango,0.8918
2023-01-12,-0.215614973262035,Deep-Contango,train,FALSE,-0.114593452479187,-0.101021520782848,-0.600142812451919,FLAT,Deep-Contango,0.8889
2023-01-13,-0.246571428571428,Deep-Contango,train,FALSE,-0.151234610073587,-0.0953368184978414,-0.573215710377314,FLAT,Deep-Contango,0.8918
2023-01-14,-0.216818181818184,Deep-Contango,train,FALSE,-0.443646269719151,0.226828087900967,1.3338519118948,FLAT,Deep-Contango,0.8891
2023-01-16,-0.259999999999991,Deep-Contango,train,FALSE,-0.206094550039364,-0.0539054499606274,-0.320829918874464,FLAT,Deep-Contango,0.8961
2023-01-17,-0.273333333333341,Deep-Contango,train,FALSE,-0.200161964459189,-0.0731713688741517,-0.440561980416287,FLAT,Deep-Contango,0.8992
2023-01-18,-0.295757575757563,Deep-Contango,train,FALSE,-0.183528323519649,-0.112229252237914,-0.682512135235928,FLAT,Deep-Contango,0.8946
2023-01-19,-0.285138888888881,Deep-Contango,train,FALSE,-0.151929700718771,-0.13320918817011,-0.817100636821158,FLAT,Deep-Contango,0.8992
2023-01-20,-0.27866666666668,Deep-Contango,train,FALSE,-0.128230475023569,-0.150436191643111,-0.929498098409354,FLAT,Deep-Contango,0.8866
2023-01-21,-0.174545454545438,Deep-Contango,train,FALSE,-0.434318032870585,0.259772578325147,1.56009320966428,FLAT,Deep-Contango,0.8668
2023-01-23,-0.287954545454554,Deep-Contango,train,FALSE,-0.219888245777272,-0.0680662996772818,-0.413056468308503,FLAT,Deep-Contango,0.8869
2023-01-24,-0.308597560975613,Deep-Contango,train,FALSE,-0.246039959580811,-0.0625576013948022,-0.38354083790004,FLAT,Deep-Contango,0.8919
2023-01-25,-0.286041666666677,Deep-Contango,train,FALSE,-0.298609009669682,0.0125673430030052,0.0777151219988984,FLAT,Deep-Contango,0.8983
2023-01-26,-0.251607142857139,Deep-Contango,train,FALSE,-0.242883386456445,-0.00872375640069356,-0.054449415890603,FLAT,Deep-Contango,0.889
2023-01-27,-0.289770114942527,Deep-Contango,train,FALSE,-0.197257294996832,-0.0925128199456947,-0.582637116103703,FLAT,Deep-Contango,0.8917
2023-01-28,-0.269999999999982,Deep-Contango,train,FALSE,-0.382480786481632,0.11248078648165,0.7082359153978,FLAT,Deep-Contango,0.8965
2023-01-30,-0.274204545454566,Deep-Contango,train,FALSE,-0.216020796798437,-0.0581837486561294,-0.369776326322253,FLAT,Deep-Contango,0.8973
2023-01-31,-0.293775862068983,Deep-Contango,train,FALSE,-0.203698502016813,-0.09007736005217,-0.577351164162196,FLAT,Deep-Contango,0.8992
2023-02-01,-0.3074089068826,Deep-Contango,train,FALSE,-0.270947753762367,-0.036461153120233,-0.235802016730316,FLAT,Deep-Contango,0.8995
2023-02-02,-0.318051948051959,Deep-Contango,train,FALSE,-0.387514634407538,0.0694626863555793,0.450966463288838,FLAT,Deep-Contango,0.8994
2023-02-03,-0.334489247311836,Deep-Contango,train,FALSE,-0.229306999863996,-0.10518224744784,-0.687937524812581,FLAT,Deep-Contango,0.8955
2023-02-04,-0.320000000000007,Deep-Contango,train,FALSE,-0.28734366656524,-0.0326563334347673,-0.215405118290892,FLAT,Deep-Contango,0.8942
2023-02-06,-0.352367149758464,Deep-Contango,train,FALSE,-0.209239842421408,-0.143127307337056,-0.948826060136579,FLAT,Deep-Contango,0.8814
2023-02-07,-0.263516483516469,Deep-Contango,train,FALSE,-0.190606142348765,-0.0729103411677039,-0.487241146040079,FLAT,Deep-Contango,0.8927
2023-02-08,-0.226373626373615,Deep-Contango,train,FALSE,-0.227943262888193,0.00156963651457784,0.0105656794226428,FLAT,Deep-Contango,0.8954
2023-02-09,-0.214514285714287,Deep-Contango,train,FALSE,-0.266919386087319,0.0524051003730324,0.370533904132914,FLAT,Deep-Contango,0.8993
2023-02-10,-0.194375000000008,Deep-Contango,train,FALSE,-0.244272224144622,0.0498972241446141,0.368080925117879,FLAT,Deep-Contango,0.8968
2023-02-11,-0.195000000000007,Deep-Contango,train,FALSE,-0.258030240804839,0.0630302408048315,0.472670176975488,FLAT,Deep-Contango,0.8983
2023-02-13,-0.182592592592599,Deep-Contango,train,FALSE,-0.202050450844432,0.019457858251833,0.148305747584049,FLAT,Deep-Contango,0.8977
2023-02-14,-0.183409090909109,Deep-Contango,train,FALSE,-0.172794837647775,-0.0106142532613338,-0.084222279731801,FLAT,Deep-Contango,0.8958
2023-02-15,-0.206688311688296,Deep-Contango,train,FALSE,-0.189486374967574,-0.0172019367207224,-0.139618102006866,FLAT,Deep-Contango,0.8952
2023-02-16,-0.262500000000003,Deep-Contango,train,FALSE,-0.227798558101345,-0.0347014418986584,-0.281606916681937,FLAT,Deep-Contango,0.8895
2023-02-17,-0.251703296703312,Deep-Contango,train,FALSE,-0.19293814260842,-0.0587651540948921,-0.486045685953512,FLAT,Deep-Contango,0.8996
2023-02-18,-0.245000000000005,Deep-Contango,train,FALSE,-0.189207518721533,-0.0557924812784721,-0.467689322861689,FLAT,Deep-Contango,0.897
2023-02-20,-0.224999999999994,Deep-Contango,train,FALSE,-0.167921306952294,-0.0570786930477,-0.483899130537601,FLAT,Deep-Contango,0.8888
2023-02-21,-0.122125850340126,Deep-Contango,train,FALSE,-0.164233947727938,0.0421080973878123,0.371157554243547,FLAT,Deep-Contango,0.8682
2023-02-22,-0.229740259740254,Deep-Contango,train,FALSE,-0.185826581100403,-0.0439136786398511,-0.387140590614898,FLAT,Deep-Contango,0.8809
2023-02-23,-0.206833333333321,Deep-Contango,train,FALSE,-0.181774152516368,-0.0250591808169528,-0.2268467981942,FLAT,Deep-Contango,0.895
2023-02-24,-0.156999999999982,Deep-Contango,train,FALSE,-0.147614392612934,-0.00938560738704791,-0.0848923737878014,FLAT,Deep-Contango,0.8899
2023-02-25,-0.174999999999997,Deep-Contango,train,FALSE,-0.179171088633231,0.00417108863323384,0.0382822655640478,FLAT,Deep-Contango,0.8935
2023-02-27,-0.146971326164888,Deep-Contango,train,FALSE,-0.140644805176219,-0.00632652098866932,-0.05884380291291,FLAT,Deep-Contango,0.8975
2023-02-28,-0.135555555555555,Deep-Contango,train,FALSE,-0.109061945138462,-0.0264936104170929,-0.257975073766003,FLAT,Deep-Contango,0.8958
2023-03-01,-0.151242424242426,Deep-Contango,train,FALSE,-0.113539358654578,-0.037703065587848,-0.374577467165985,FLAT,Deep-Contango,0.8955
2023-03-02,-0.138160535117052,Deep-Contango,train,FALSE,-0.0781575485307494,-0.0600029865863026,-0.627894944768417,FLAT,Deep-Contango,0.8985
2023-03-03,-0.118202939781895,Deep-Contango,train,FALSE,-0.117556113250694,-0.000646826531200906,-0.00696805972376076,FLAT,Deep-Contango,0.8997
2023-03-04,-0.0949999999999989,Deep-Contango,train,FALSE,-0.172169431523354,0.0771694315233554,0.877747094840936,FLAT,Deep-Contango,0.8961
2023-03-06,-0.0913247863247761,Deep-Contango,train,FALSE,-0.0341513921715248,-0.0571733941532513,-0.660171922712229,FLAT,Deep-Contango,0.89
2023-03-07,-0.151960784313729,Deep-Contango,train,FALSE,-0.0547802059979519,-0.0971805783157771,-1.12410248128031,FLAT,Deep-Contango,0.8904
2023-03-08,-0.149999999999991,Deep-Contango,train,FALSE,-0.067769877521502,-0.0822301224784891,-0.94731177907534,FLAT,Deep-Contango,0.8978
2023-03-09,-0.140722222222209,Deep-Contango,train,FALSE,-0.101380310247468,-0.0393419119747406,-0.454041596874569,FLAT,Deep-Contango,0.8963
2023-03-10,-0.104015151515156,Contango-Surplus,train,FALSE,-0.155969717520955,0.0519545660057991,1.99478225378,FLAT,Contango-Surplus,0.8882
2023-03-11,-0.144999999999996,Contango-Surplus,train,FALSE,-0.160484806379532,0.015484806379536,0.731740269160432,FLAT,Contango-Surplus,0.8939
2023-03-12,-0.144999999999996,Contango-Surplus,train,FALSE,-0.159336393820966,0.01433639382097,0.775228560697911,FLAT,Contango-Surplus,0.8947
